I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:78] 2025-11-25 23:57:01.226 | PWD : /home/ubuntu/mako
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:273] 2025-11-25 23:57:01.226 | starting process 30616
I [/home/ubuntu/mako/src/deptran/config.cc:290] 2025-11-25 23:57:01.226 | LoadYML: /home/ubuntu/mako/examples/../config/1leader_2followers/paxos3_shardidx0.yml
I [/home/ubuntu/mako/src/deptran/config.cc:290] 2025-11-25 23:57:01.226 | LoadYML: /home/ubuntu/mako/examples/../config/occ_paxos.yml
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:282] 2025-11-25 23:57:01.226 | server_infos, number of sites: 3, proc_name: p1
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:288] 2025-11-25 23:57:01.235 | parition id of each Paxos group is 2, site-name: s203, site-id: 9
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:288] 2025-11-25 23:57:01.243 | parition id of each Paxos group is 1, site-name: s202, site-id: 5
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:288] 2025-11-25 23:57:01.252 | parition id of each Paxos group is 0, site-name: s201, site-id: 1
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:294] 2025-11-25 23:57:01.252 | running machine-id: 1
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:88] 2025-11-25 23:57:01.252 | launching site: 1, bind address 0.0.0.0:7101
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:88] 2025-11-25 23:57:01.252 | launching site: 5, bind address 0.0.0.0:7102
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:103] 2025-11-25 23:57:01.252 | waiting for server setup threads.
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:88] 2025-11-25 23:57:01.252 | launching site: 9, bind address 0.0.0.0:7103
I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:192] 2025-11-25 23:57:01.252 | [service]loc_id: 1, name: s201, proc: p1, id: 1
I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:192] 2025-11-25 23:57:01.252 | [service]loc_id: 1, name: s202, proc: p1, id: 5
I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:192] 2025-11-25 23:57:01.252 | [service]loc_id: 1, name: s203, proc: p1, id: 9
starting server at 0.0.0.0:7102starting server at 0.0.0.0:7101

starting server at 0.0.0.0:7103
I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:215] 2025-11-25 23:57:01.252 | Server s201 ready at 0.0.0.0:7101
I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:215] 2025-11-25 23:57:01.252 | Server s202 ready at 0.0.0.0:7102
I [/home/ubuntu/mako/src/deptran/communicator.cc:14] 2025-11-25 23:57:01.252 | setup paxos communicator
I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:215] 2025-11-25 23:57:01.252 | Server s203 ready at 0.0.0.0:7103
I [/home/ubuntu/mako/src/deptran/communicator.cc:14] 2025-11-25 23:57:01.252 | setup paxos communicator
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.252 | connect to site: 127.0.0.1:7001 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:14] 2025-11-25 23:57:01.252 | setup paxos communicator
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.252 | connect to site: 127.0.0.1:7001 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.252 | connect to site: 127.0.0.1:7001 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.252 | connect to site: 127.0.0.1:7101 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.252 | connect to site: 127.0.0.1:7101 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7101 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7201 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7201 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7201 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7301 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7301 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7301 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7002 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7002 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7002 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7102 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7102 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7102 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7202 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7202 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7202 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7302 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7302 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7302 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7003 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7003 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7003 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7103 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7103 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7103 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7203 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7203 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7203 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7303 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7303 (attempt 0)
I [/home/ubuntu/mako/src/deptran/communicator.cc:174] 2025-11-25 23:57:01.253 | connect to site: 127.0.0.1:7303 (attempt 0)
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:100] 2025-11-25 23:57:01.253 | site 1 launched!
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:100] 2025-11-25 23:57:01.253 | site 9 launched!
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:100] 2025-11-25 23:57:01.253 | site 5 launched!
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:107] 2025-11-25 23:57:01.253 | done waiting for server setup threads.
I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:249] 2025-11-25 23:57:01.253 | heartbeat setup for s201 on 0.0.0.0:17101
I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:249] 2025-11-25 23:57:01.253 | heartbeat setup for s202 on 0.0.0.0:17102
I [/home/ubuntu/mako/src/deptran/paxos_worker.cc:249] 2025-11-25 23:57:01.254 | heartbeat setup for s203 on 0.0.0.0:17103
I [/home/ubuntu/mako/src/deptran/paxos_main_helper.cc:114] 2025-11-25 23:57:01.254 | server workers' communicators setup
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
